X,Y,source_url,what3words,upstream,name,completeness,uuid,date_modified,source,version,type,phone,physical-address,email,url,defining-hours,activities,scope-of-service,notes,nature-of-facility
44.431209,33.310433,http://www.openstreetmap.org/node/4331482789,motion.drag.divider,OpenStreetMap¶n4331482789,مختبر جدعون,29.41%,cdc9946256364ac5bc0d5fb1ff5c3d1d,2016/08/01 21:41:18+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3230451,33.3814962,http://www.openstreetmap.org/node/4614291719,wool.padlock.diet,OpenStreetMap¶n4614291719,مختبر دكتور محمد ناجي / فلورنس سابقاً,29.41%,c9cb26d0e76b43b8bfd10ce0ec0443a2,2017/01/17 16:03:05+00,OpenStreetMap,2,clinic,,,,,,,,,
43.999087,36.2272963,http://www.openstreetmap.org/node/4614443390,replayed.votes.zoom,OpenStreetMap¶n4614443390,مختبر سيدة النجاة للتحليلات المرضية,29.41%,63f6c0c63e594e2b999dfa8c2cb0baad,2017/01/17 17:16:43+00,OpenStreetMap,2,clinic,,,,,,,,,
44.6464964,33.7163948,http://www.openstreetmap.org/node/4550966197,armful.vitals.scanty,OpenStreetMap¶n4550966197,مختبر نسرين للتحليلات المرضيه,29.41%,cd859b58cd634cea960ef9f79ddf14dc,2016/12/12 14:41:49+00,OpenStreetMap,2,clinic,,,,,,,,,
43.9920442,36.2262879,http://www.openstreetmap.org/node/4489804692,combining.aims.texts,OpenStreetMap¶n4489804692,مختبر نور جان,29.41%,9fd4b8d09dce439a8c1f2bbc58200e1a,2016/11/09 06:02:21+00,OpenStreetMap,2,clinic,,,,,,,,,
44.3786716,33.3493643,http://www.openstreetmap.org/node/4679761590,panel.salon.marshes,OpenStreetMap¶n4679761590,مدينة الطب,29.41%,a11293db887349ce8a314b492aeafd55,2017/02/11 09:20:05+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3808855,33.3507148,http://www.openstreetmap.org/node/4440311489,relaxing.sued.lied,OpenStreetMap¶n4440311489,مدينة الطب بالقرب,29.41%,42e0630beac34800b0ab469df0a53ec4,2016/10/10 09:25:25+00,OpenStreetMap,2,hospital,,,,,,,,,
44.1351655,32.5040234,http://www.openstreetmap.org/node/4636870491,assembled.commuting.retracted,OpenStreetMap¶n4636870491,مدينه الزائرين,29.41%,c74725c0bc9246238124b768d993aa52,2017/01/27 07:16:39+00,OpenStreetMap,2,clinic,,,,,,,,,
44.3791774,33.3451158,http://www.openstreetmap.org/node/4471592995,collide.drums.owls,OpenStreetMap¶n4471592995,مدينه الطب,29.41%,fd19b41efbfc4332825b9379b3aabfec,2016/10/30 16:45:37+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3584987,35.3915168,http://www.openstreetmap.org/node/4718175201,muted.squirts.butternut,OpenStreetMap¶n4718175201,مركز 1 اذار الصحي,29.41%,98f083ad45674920b52a4aab2cc50423,2017/03/05 11:44:13+00,OpenStreetMap,2,hospital,,,,,,,,,
43.682886,34.5775065,http://www.openstreetmap.org/node/4620563304,several.ecologists.honed,OpenStreetMap¶n4620563304,مركز ابن سينا الصحي,29.41%,0eebd1e24c3a4a29b2319fe40822d15f,2017/01/20 12:03:50+00,OpenStreetMap,2,hospital,,,,,,,,,
47.7360138,30.5601868,http://www.openstreetmap.org/node/4335493621,perkily.pepper.rejected,OpenStreetMap¶n4335493621,مركز ابو صخير الصحي,29.41%,f60b09f7566d40ffad1ff0a9ec46f7f8,2016/08/04 14:21:47+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4222132,33.3139575,http://www.openstreetmap.org/node/4558537794,finally.panthers.catching,OpenStreetMap¶n4558537794,مركز اسنان العلوية التخصصي,29.41%,a840a9138fc24ebba3aebe747e15cef6,2016/12/17 13:57:00+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4333381,33.3542184,http://www.openstreetmap.org/node/4719029589,charmingly.outbid.aura,OpenStreetMap¶n4719029589,مركز الإدريسي الصحي,29.41%,47608acdb40e479583ff27fdd8cf08b2,2017/03/05 19:15:44+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3390518,35.4053954,http://www.openstreetmap.org/node/4718221890,assets.losing.grips,OpenStreetMap¶n4718221890,مركز الاخاء الصحي,29.41%,5f15213e988c42a59a28bf0e1428b6ec,2017/03/05 11:44:17+00,OpenStreetMap,2,hospital,,,,,,,,,
45.4540978,32.6147362,http://www.openstreetmap.org/node/4641469389,clifftop.spacious.misjudge,OpenStreetMap¶n4641469389,مركز الاسعاف الفوري النعمانيه,29.41%,7e7b6b977b724ec0bb6296ccf134a9e2,2017/01/29 06:04:58+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0287546,32.5855156,http://www.openstreetmap.org/node/4437405795,ecologist.slamming.caressing,OpenStreetMap¶n4437405795,مركز الامام الحسين لعلاج الاورام وامراض الدم,29.41%,81be523887bf43a7a779958eea61890e,2016/10/08 08:50:13+00,OpenStreetMap,2,hospital,,,,,,,,,
47.7724119037853,30.50220265,http://www.openstreetmap.org/way/410465054,ample.cafe.submits,OpenStreetMap¶w410465054,مركز التأميم الصحي,29.41%,253ae5e20f024668921eea4511f65bf8,2016/04/15 07:40:54+00,OpenStreetMap,2,hospital,,,,,,,,,
47.8356285,30.5094489,http://www.openstreetmap.org/node/4458821290,tenses.pilots.topping,OpenStreetMap¶n4458821290,مركز الجهاز الهضمي,29.41%,72a36c4c0516413d9c98283dcc4d4793,2016/10/22 08:11:43+00,OpenStreetMap,2,hospital,,,,,,,,,
46.247467117744,31.0595584,http://www.openstreetmap.org/way/467566770,mime.overtones.tells,OpenStreetMap¶w467566770,مركز الحروق,29.41%,27e32dc366024bc4be014e42e906db89,2017/01/21 08:57:45+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3638634,32.0412766,http://www.openstreetmap.org/node/4526540589,group.survivor.form,OpenStreetMap¶n4526540589,مركز الحروق,29.41%,7447ed690c904d31993744b2ed168536,2016/11/28 15:42:21+00,OpenStreetMap,2,hospital,,,,,,,,,
46.1652621,31.4146277,http://www.openstreetmap.org/node/4574060993,float.pickup.baroness,OpenStreetMap¶n4574060993,مركز الخالصة للرعاية الصحية الاولية,29.41%,4f5f61cf3ac64ab8b08ae1eaddf47ca8,2016/12/26 22:10:17+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3360631031421,33.29198085,http://www.openstreetmap.org/way/220599265,peanut.skill.distract,openstreetmap¶w220599265,مركز الداخلية الصحي,35.29%,3bf2ca8a734c4681a8e8909d818d8500,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,,,,,,
46.1780321,31.4152959,http://www.openstreetmap.org/node/4574058887,shameless.plunge.robot,OpenStreetMap¶n4574058887,مركز الرعاية الصحية  في الفتاحية,29.41%,ef04a523132b4479b088dd63837d58af,2016/12/26 22:10:16+00,OpenStreetMap,2,hospital,,,,,,,,,
44.2896383,32.7694951,http://www.openstreetmap.org/node/4536401902,vastness.waterslide.elites,OpenStreetMap¶n4536401902,مركز الرعاية الصحية الاولية حي المعلمين 1,29.41%,7ff83a277b594149b380b9b6653799a3,2016/12/03 21:24:57+00,OpenStreetMap,2,clinic,,,,,,,,,
44.2874399,32.7743714,http://www.openstreetmap.org/node/4536450596,abridged.pocketful.hears,OpenStreetMap¶n4536450596,مركز الرعاية الصحية الاولية في المسيب,29.41%,e7740ef0e44748ddbb71b49b79a1d7b6,2016/12/03 21:23:39+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4135734,35.4443867,http://www.openstreetmap.org/node/4611636791,fond.dividing.wicket,OpenStreetMap¶n4611636791,مركز الرعاية الصحية في رشيد أواه,29.41%,ddace1e493fb4b5ca004735403b1dbbb,2017/01/16 11:11:09+00,OpenStreetMap,2,hospital,,,,,,,,,
47.8010797,30.469462,http://www.openstreetmap.org/node/4356636312,spends.charging.inches,OpenStreetMap¶n4356636312,مركز الزهراء الطبي,29.41%,9c26d5091f9a4fed9bc4b18701058146,2017/01/10 12:29:41+00,OpenStreetMap,2,clinic,,,,,,,,,
46.1559763,31.4019568,http://www.openstreetmap.org/node/4574060989,monopoly.corrode.engineers,OpenStreetMap¶n4574060989,مركز الزهور للرعاية الصحية,29.41%,9cb6f9a3eedc4775a99eb4d3071e1428,2016/12/26 22:10:16+00,OpenStreetMap,2,hospital,,,,,,,,,
46.1753982,31.3958749,http://www.openstreetmap.org/node/4574060991,sprinting.affirming.rekindle,OpenStreetMap¶n4574060991,مركز الزهور للرعاية الصحية,29.41%,8fa871d0b1d249f3b962777931338da1,2016/12/26 22:10:16+00,OpenStreetMap,2,hospital,,,,,,,,,
43.9941498,36.1842858,http://www.openstreetmap.org/node/4478488892,shaves.wrenching.situated,OpenStreetMap¶n4478488892,مركز الشامي للعيون,29.41%,fe211a2db58a490ca1fa6f75ff775698,2016/11/03 08:48:07+00,OpenStreetMap,2,clinic,,,,,,,,,
44.4232598,32.4720093,http://www.openstreetmap.org/node/4603473089,spark.desiring.permanent,OpenStreetMap¶n4603473089,مركز الشاوي الصحي,29.41%,322d14292c1e4406810be2979610b8c1,2017/01/12 10:24:01+00,OpenStreetMap,2,clinic,,,,,,,,,
47.7654790804741,30.5136192,http://www.openstreetmap.org/way/410068472,wedding.remake.emblem,OpenStreetMap¶w410068472,مركز الشعلة للرعاية الصحية الاولية,29.41%,8c553f42bef9404196d53a5b18a21f18,2016/04/13 17:04:11+00,OpenStreetMap,2,hospital,,,,,,,,,
47.727149,30.3845737,http://www.openstreetmap.org/node/4597169889,pasting.tour.relegate,OpenStreetMap¶n4597169889,مركز الشفاء,29.41%,406c1cd6706a43bfb7565c1c0a4153b9,2017/01/08 23:18:40+00,OpenStreetMap,2,hospital,,,,,,,,,
46.2815847294699,31.00900295,http://www.openstreetmap.org/way/430397962,mimes.bitter.parading,OpenStreetMap¶w430397962,مركز الشهيد عبد الرضا كريوش الصحي,29.41%,3049fa63e23449f6814a395a50833af4,2016/07/11 17:05:34+00,OpenStreetMap,2,hospital,,,,,,,,,
47.8039691,30.4930041,http://www.openstreetmap.org/node/4532413893,rental.rashers.deflect,OpenStreetMap¶n4532413893,مركز الشهيد قيس للطب الاسنان,29.41%,71a2aa6fcdbd4e058e677a53f65f80c8,2016/12/01 16:50:02+00,OpenStreetMap,2,hospital,,,,,,,,,
47.156743,31.85061,http://www.openstreetmap.org/node/4531802990,shadowing.took.deputy,OpenStreetMap¶n4531802990,مركز الشهيد هيثم سلمان لتقويم الأسنان,29.41%,08a05dba3b3b44d7805cc32a967470dc,2016/12/01 11:06:47+00,OpenStreetMap,2,hospital,,,,,,,,,
43.4698571,33.4673838,http://www.openstreetmap.org/node/2485156331,sensibilities.layered.obstacle,openstreetmap¶n2485156331,مركز الصحي علي الفارس,35.29%,657b29c812d84f4f9cb131896449278c,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
46.1611369,31.4066924,http://www.openstreetmap.org/node/4574060992,intestine.builder.flattens,OpenStreetMap¶n4574060992,مركز العروبة للرعاية الصحية,29.41%,a739ed5311f54e83a4e3852ee0373781,2016/12/26 22:10:16+00,OpenStreetMap,2,hospital,,,,,,,,,
46.1759266,31.4060134,http://www.openstreetmap.org/node/4574058888,agreement.perfectly.thorax,OpenStreetMap¶n4574058888,مركز القدس للرعاية الصحية,29.41%,be999eaf7f1a4cd6a66957726403c6d0,2016/12/26 22:10:16+00,OpenStreetMap,2,hospital,,,,,,,,,
47.7999234,30.5971248,http://www.openstreetmap.org/node/4317842390,punchy.embers.ahead,OpenStreetMap¶n4317842390,مركز الكباسي الصحي,29.41%,9b88cb1fea4841319692f8ce27ba6b80,2016/07/24 05:45:44+00,OpenStreetMap,2,hospital,,,,,,,,,
47.7683847130064,30.5088907,http://www.openstreetmap.org/way/410110514,splat.popular.spun,OpenStreetMap¶w410110514,مركز المربع الصحي,29.41%,c06351304b28457f81e531d081fcb928,2016/04/13 23:05:29+00,OpenStreetMap,2,hospital,,,,,,,,,
47.7746221,30.5551239,http://www.openstreetmap.org/node/4544477589,propose.dose.sponge,OpenStreetMap¶n4544477589,مركز المعقل الصحي,29.41%,c422394c3bb44ff194477510f14e9ba4,2016/12/08 08:34:40+00,OpenStreetMap,2,hospital,,,,,,,,,
46.2475094,31.0806965,http://www.openstreetmap.org/node/4637646207,material.cleanest.stick,OpenStreetMap¶n4637646207,مركز الناصرية للقلب,29.41%,459e1b0b0e9144e19b45f9d48fde0631,2017/01/27 14:20:42+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0294575,32.5869013,http://www.openstreetmap.org/node/4520478590,social.couriers.liked,OpenStreetMap¶n4520478590,"مركز امراض الجهاز الهضمي والكبد, Gastroentrology  center",29.41%,c9dfb1d7bdcb4d66bdfd7779497edb04,2016/11/25 12:27:43+00,OpenStreetMap,2,hospital,,,,,,,,,
46.2472212,31.0501818,http://www.openstreetmap.org/node/4429633390,identity.prepped.launch,OpenStreetMap¶n4429633390,"مركز امراض السكري, Diabetes disease center",35.29%,6a948fd265f94c9f987e152b2049d187,2016/10/03 21:17:51+00,OpenStreetMap,2,clinic,,Al Habobi roundabout,,,,,,,
44.6236817,33.7519954,http://www.openstreetmap.org/node/4524971720,guideline.impresses.times,OpenStreetMap¶n4524971720,مركز برايت لطب الأسنان,41.18%,330f38d4f1344bbb9b7756fa1434f677,2016/11/27 17:46:54+00,OpenStreetMap,2,clinic,07735715000,Al Tapo street,,,,,,,
44.3740208,33.3243749,http://www.openstreetmap.org/node/4271092110,offer.whizzed.lemmings,OpenStreetMap¶n4271092110,مركز تسليم الشهداء,29.41%,925a5a8dedb34e86be45852f2b691e04,2016/06/29 06:58:50+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0292697,32.5861758,http://www.openstreetmap.org/node/4589598095,worldwide.stack.redeemed,OpenStreetMap¶n4589598095,مركز حبيب ابن مظاهر للغسل الكلوي .ديلزه,29.41%,279dffa9279e42e2948d39ace4690d3c,2017/01/04 19:19:59+00,OpenStreetMap,2,hospital,,,,,,,,,
47.7843202847891,30.48993725,http://www.openstreetmap.org/way/414419575,passions.lost.workers,OpenStreetMap¶w414419575,مركز حي الرسالة الصحي,29.41%,edd921c31e8144d0bb55ba3fc4a96ae7,2016/04/29 13:22:10+00,OpenStreetMap,2,hospital,,,,,,,,,
46.1684406,31.4026905,http://www.openstreetmap.org/node/4574060990,confining.failed.home,OpenStreetMap¶n4574060990,مركز حي المعلمين للرعاية الصحية,29.41%,f2b8b6c5ccc149b1ac87ab01537bd53c,2016/12/26 22:10:16+00,OpenStreetMap,2,hospital,,,,,,,,,
44.5321424,36.6539403,http://www.openstreetmap.org/node/4385321412,biodiversity.turnings.archery,OpenStreetMap¶n4385321412,"مركز سوز لعلاج الامراض, Soz Medical Center",41.18%,d2e34f9fae374f5288c017baa807bdd5,2017/01/31 13:59:21+00,OpenStreetMap,2,hospital,07504486446,Barzani namr street,,,,,,,
47.78667525,30.4862499,http://www.openstreetmap.org/way/414419570,imposes.overhaul.perform,OpenStreetMap¶w414419570,مركز شارع 60 الصحي,29.41%,9c76c727a9e549028eb31632db166819,2016/04/29 13:22:09+00,OpenStreetMap,2,hospital,,,,,,,,,
44.262449,33.3585839,http://www.openstreetmap.org/node/4240901106,quibble.basin.mash,OpenStreetMap¶n4240901106,مركز صحي,29.41%,bf7ec5fa929f4289a965b5d77f90c2f8,2016/06/13 07:58:22+00,OpenStreetMap,2,hospital,,,,,,,,,
45.4173613,32.5530505,http://www.openstreetmap.org/node/4513566589,cigar.brokered.earmarking,OpenStreetMap¶n4513566589,مركز صحي,29.41%,d6164a9649574b70b3238c79b8efab19,2016/11/21 12:05:12+00,OpenStreetMap,2,hospital,,,,,,,,,
44.6305762,34.883498,http://www.openstreetmap.org/node/4394769033,pressing.noticing.energetics,OpenStreetMap¶n4394769033,مركز صحي,29.41%,e6877995bcb64c5b9eaf56ef57fa3b72,2016/09/10 14:57:54+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4313129,32.4842506,http://www.openstreetmap.org/node/4514089390,polishing.target.taller,OpenStreetMap¶n4514089390,مركز صحي الاقصى,29.41%,ae0096e4f3dd420f807c933c5905c1f9,2016/11/21 18:34:09+00,OpenStreetMap,2,hospital,,,,,,,,,
43.7699302,33.3571498,http://www.openstreetmap.org/node/4547006390,bats.screening.future,OpenStreetMap¶n4547006390,مركز صحي الجمهورية,29.41%,25b6a8445eac4cc68ffff162e0d94e41,2016/12/09 19:31:41+00,OpenStreetMap,2,hospital,,,,,,,,,
43.7732474,33.3571291,http://www.openstreetmap.org/node/4577161500,grounded.consults.release,OpenStreetMap¶n4577161500,مركز صحي الجمهورية,29.41%,a9920592db8a42adab20cc87dea0ef8b,2016/12/28 11:48:42+00,OpenStreetMap,2,hospital,,,,,,,,,
43.7723118,33.3638702,http://www.openstreetmap.org/node/4592674091,stew.replaying.convinces,OpenStreetMap¶n4592674091,مركز صحي الجولان,29.41%,b9d2ffa94c304cfc81353f14c12606c2,2017/01/06 14:23:53+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4094376,35.4040092,http://www.openstreetmap.org/node/4555626892,irony.identify.train,OpenStreetMap¶n4555626892,مركز صحي الحي العسكري,29.41%,7daf922e4c9849fa977162d317e485f9,2016/12/15 14:19:28+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4273417,32.4823521,http://www.openstreetmap.org/node/4514031091,booms.sticking.cowering,OpenStreetMap¶n4514031091,مركز صحي الربو والحساسية,29.41%,def5c2333bf3423a81751643a987f366,2016/11/21 18:34:07+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3874159,33.2856896,http://www.openstreetmap.org/node/4439578689,bumping.conned.shopper,OpenStreetMap¶n4439578689,"مركز صحي الزوية, Alzeyaa health centre",35.29%,16d2136bef6d40b98f08b5a12409a1d6,2016/10/09 19:25:35+00,OpenStreetMap,2,hospital,,al jadiriya,,,,,,,
43.1547997,36.3895981,http://www.openstreetmap.org/node/4717394691,forces.convinced.firmly,OpenStreetMap¶n4717394691,مركز صحي السكر,29.41%,3b07445cb3b34814b1b78365e278f4a9,2017/03/04 23:21:23+00,OpenStreetMap,2,clinic,,,,,,,,,
43.8047101,33.3630363,http://www.openstreetmap.org/node/4595780289,remove.props.processor,OpenStreetMap¶n4595780289,مركز صحي السمنت,29.41%,e7566ca3122f4f9f98f9a3c5defa675f,2017/01/08 07:02:22+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4170069,35.4506815,http://www.openstreetmap.org/node/4670725889,disco.tent.plug,OpenStreetMap¶n4670725889,مركز صحي الشورجه,29.41%,8babb2701c964835a234f03e272e1fa9,2017/02/07 18:38:38+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0406367,32.611435,http://www.openstreetmap.org/node/4410213991,swift.bends.mastering,OpenStreetMap¶n4410213991,مركز صحي العباسية الشرقية,29.41%,81103f2e0dd74a1d85c78d67c37d635b,2016/09/20 18:22:09+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0307509,32.6103547,http://www.openstreetmap.org/node/4410265489,disengage.mash.drop,OpenStreetMap¶n4410265489,مركز صحي العباسية الغربية,29.41%,3c8daa2a621a477883c898ab83b1fb32,2016/09/20 18:10:31+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3245363,33.3325017,http://www.openstreetmap.org/node/4616744491,hovered.today.disclose,OpenStreetMap¶n4616744491,"مركز صحي العدل لطب الاسره, Al Adel health center",29.41%,4911ab26d21047c59affe01af330e4a7,2017/01/18 19:41:12+00,OpenStreetMap,2,clinic,,,,,,,,,
45.279302,31.3149476,http://www.openstreetmap.org/node/4712137490,purified.rudder.jabs,OpenStreetMap¶n4712137490,مركز صحي الغربي,29.41%,686b8b4890b144888d7e32312f4ff837,2017/03/01 19:17:43+00,OpenStreetMap,2,hospital,,,,,,,,,
44.5352288,32.5164217,http://www.openstreetmap.org/node/4598701756,nerves.redouble.worthy,OpenStreetMap¶n4598701756,مركز صحي الفرقان,29.41%,8d59b57f02bd41e1be24cb30017b78e5,2017/01/09 20:25:46+00,OpenStreetMap,2,clinic,,,,,,,,,
44.6159154,32.7464719,http://www.openstreetmap.org/node/4329093790,besotted.excused.underpass,OpenStreetMap¶n4329093790,مركز صحي المشروع,29.41%,d5cb28993fda41cab4ef582d46361c76,2016/07/31 08:31:55+00,OpenStreetMap,2,hospital,,,,,,,,,
43.2044164,36.3327583,http://www.openstreetmap.org/node/4705608789,discusses.toggle.palaces,OpenStreetMap¶n4705608789,"مركز صحي الميثاق, Almithaq health center",29.41%,98bfd3cacb2842399cc3d9ffd5e7a1cf,2017/02/25 19:35:47+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0367281,32.6187386,http://www.openstreetmap.org/node/4410193892,inventors.finders.dark,OpenStreetMap¶n4410193892,مركز صحي باب بغداد,29.41%,659cf73de60341be844d1024bd7e6382,2016/09/20 18:22:11+00,OpenStreetMap,2,hospital,,,,,,,,,
42.5723607220477,35.94553495,http://www.openstreetmap.org/way/404803462,placidity.insensitive.shadowy,OpenStreetMap¶w404803462,مركز صحي تل عبطة,29.41%,1e403355fe694a98832e501b14fae219,2016/03/20 22:39:42+00,OpenStreetMap,2,hospital,,,,,,,,,
45.204477,31.5306387,http://www.openstreetmap.org/node/4513561291,payable.wobbly.trifled,OpenStreetMap¶n4513561291,مركز صحي ثوره العشرين,29.41%,2ee86197c2204e1682239c1d9e9c0a6a,2016/11/21 12:12:48+00,OpenStreetMap,2,hospital,,,,,,,,,
42.823782,33.6363727,http://www.openstreetmap.org/node/4109300391,gymnasium.donated.exhorted,OpenStreetMap¶n4109300391,مركز صحي حي العمال,29.41%,ff6d308bf6184466b7dc6e2fef458342,2016/04/09 09:48:54+00,OpenStreetMap,2,hospital,,,,,,,,,
43.9674217,36.1150319,http://www.openstreetmap.org/node/4488285794,happier.pitch.overpower,OpenStreetMap¶n4488285794,مركز صحي سركاريز,29.41%,e80deb6ac7944e7a923585cee3a9c3da,2016/11/08 08:55:11+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0400372,36.1761764,http://www.openstreetmap.org/node/4446432889,magnetic.floating.pocketed,OpenStreetMap¶n4446432889,مركز صحي ملا افندي,29.41%,5c83df96b136439c9c77c9821c5b6d60,2016/10/13 18:02:40+00,OpenStreetMap,2,hospital,,,,,,,,,
45.3267531,34.6228082,http://www.openstreetmap.org/node/4386224404,shrinks.waddles.barn,OpenStreetMap¶n4386224404,مركز طب العدلي كلار,29.41%,a58957a094704a87a3167a531f2ea33b,2016/09/05 21:14:15+00,OpenStreetMap,2,hospital,,,,,,,,,
44.2963429,33.3131552,http://www.openstreetmap.org/node/4462730794,fillers.activism.woes,OpenStreetMap¶n4462730794,مركز طبي,29.41%,c9c1aafe82344ef7b9a77abb8de03677,2016/10/25 05:09:04+00,OpenStreetMap,2,hospital,,,,,,,,,
44.9607018,34.6961228,http://www.openstreetmap.org/node/4622373294,spearing.instinct.assert,OpenStreetMap¶n4622373294,مركز طبي التركماني,29.41%,1175b5ed46cb459da08b026f1e2be863,2017/01/21 19:13:15+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4082158,32.474965,http://www.openstreetmap.org/node/4623677789,noise.rafters.schematic,OpenStreetMap¶n4623677789,مركز طيبة,29.41%,9d0bfcfb4ef34787a48f7ecd7402aa52,2017/01/22 15:24:19+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4097499,32.4671265,http://www.openstreetmap.org/node/4487433492,rolled.covers.gender,OpenStreetMap¶n4487433492,مركز طيبة لعلاج العقم (الدكتور عدنان البديري),29.41%,eb1a30ef55d844058f81b4d651959061,2016/11/07 19:25:43+00,OpenStreetMap,2,hospital,,,,,,,,,
44.9283723,31.9787383,http://www.openstreetmap.org/node/4679755089,watchdogs.cascaded.trinkets,OpenStreetMap¶n4679755089,مركز قسطرة وجراحة القلب في الديوانية,29.41%,e1a413cb4ffe4881bdd58bc09b17c7ed,2017/02/11 09:11:33+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0249079,36.1814085,http://www.openstreetmap.org/node/4505555694,energetic.comically.slung,OpenStreetMap¶n4505555694,مركز ميديا للتشخيصMDC,29.41%,e8759224747742908ea89df0797f6d0d,2016/11/17 05:25:27+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0366641,36.1969496,http://www.openstreetmap.org/node/4694863692,blacken.skewing.drags,OpenStreetMap¶n4694863692,مرکز کردستان للاطراف الصناعیة,35.29%,a6b7a2046af044dc95e319603c480cda,2017/02/20 10:38:33+00,OpenStreetMap,2,clinic,07506981253,,,,,,,,
44.4071223,33.0731259,http://www.openstreetmap.org/node/4586976592,spelling.upwards.posts,OpenStreetMap¶n4586976592,مزرعة د. طريف الغريري,29.41%,c18f152b436f4c17b1dd2d0d6435bf6f,2017/01/04 01:40:02+00,OpenStreetMap,2,clinic,,,,,,,,,
46.3344585,31.2378709,http://www.openstreetmap.org/node/4427827889,aground.submittal.settles,OpenStreetMap¶n4427827889,مستشفئ الديوانية التعليمي,29.41%,0b870ca1ae6944d5a08adb59ef2b294e,2016/10/02 15:22:10+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4625965,33.3620366,http://www.openstreetmap.org/node/4169763395,deflect.exclaim.twinge,OpenStreetMap¶n4169763395,مستشفئ فاطمة الزهراء للنسائية,29.41%,e8f9eb74a3f0464ba2c8f9f0e39528e3,2016/08/22 18:35:43+00,OpenStreetMap,2,hospital,,,,,,,,,
44.3821481,35.464718,http://www.openstreetmap.org/node/4532883539,airbag.averages.disbanded,OpenStreetMap¶n4532883539,مستشفه شفاء خيري,29.41%,efe4d868af414cda9260ab07eecdb785,2017/02/21 11:11:17+00,OpenStreetMap,2,hospital,,,,,,,,,
44.9585072,34.6876358,http://www.openstreetmap.org/node/4485645596,unzipped.aggravates.buckling,OpenStreetMap¶n4485645596,مستشفى,29.41%,5eae207aaa314ba89f7749be98c2c92e,2017/01/22 19:12:23+00,OpenStreetMap,2,hospital,,,,,,,,,
43.7948397780952,34.4443255,http://www.openstreetmap.org/way/423461111,homeless.visages.polishing,OpenStreetMap¶w423461111,مستشفى,29.41%,3a9e5fedf32347908598c4244b655675,2016/06/07 18:34:41+00,OpenStreetMap,2,hospital,,,,,,,,,
44.0810432,36.1995602,http://www.openstreetmap.org/node/4421967491,jumbo.revised.dots,OpenStreetMap¶n4421967491,"مستشفى CMC, CMC Hospital",35.29%,faff707a04d640fbab48cc27f09ce73e,2017/02/12 10:51:20+00,OpenStreetMap,2,hospital,07501840005,,,http://www.cmcph.net,,,,,
43.1502185,36.3743834,http://www.openstreetmap.org/node/4575989533,under.protected.offshore,OpenStreetMap¶n4575989533,مستشفى أبن الاثير,29.41%,33c94b9d133749ccb45287a361de9aae,2016/12/27 21:31:13+00,OpenStreetMap,2,hospital,,,,,,,,,
44.4120373,35.4698574,http://www.openstreetmap.org/node/4467981296,terminology.evaporate.snake,OpenStreetMap¶n4467981296,مستشفى أزادي العام,29.41%,d0d5275ad21a49028f14037096ac24d3,2016/10/28 13:37:31+00,OpenStreetMap,2,hospital,,,,,,,,,
47.9168466,30.036252,http://www.openstreetmap.org/node/3749938363,compensation.tattooing.verb,openstreetmap¶n3749938363,مستشفى أم قصر العام,35.29%,339fa346720c4a7896e3bced849eb6e7,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,,,,,,
43.1501389,36.3739722,http://www.openstreetmap.org/node/4685515192,marsh.carbonate.journey,OpenStreetMap¶n4685515192,مستشفى إبن الأثير,29.41%,b777641788ac48bf9f637542bd4f4f3a,2017/02/14 16:50:08+00,OpenStreetMap,2,hospital,,,,,,,,,
